X,Y,Numero_Zon,Municipio,NomeMunici,Area_ha,Nome,Domic,Familia,Pop,Matriculas,Empregos,Automoveis,Viagens_Pr,Viagens_At,pop_density,job_density,job_perctg,distances
335801.943100398,7388857.67527786,224,36,São Paulo,160.88,Alto do Ipiranga,5710.00008,5794.76244,17880.0033578,6057.78328434,13217.551883,5005.10390954,48860.1334146,49163.5504161,111.13875781825,82.1578311971656,0.145796789208237,7425.32733516177
335398.248222738,7390254.0028628,225,36,São Paulo,177.14,Vila São José,4230.00007,4464.38893,12792.0046374,22160.2759109,12704.9793965,3447.50786802,67982.0327204,68494.1681351,72.2140941481314,71.7228147030597,0.140142835781029,6191.38924525034
335719.106713105,7391645.75584116,226,36,São Paulo,165.62,Vila Monumento,5472.99974,5529.90706,16900.0009465,5740.79227585,25479.7622739,4739.17661435,66717.8698622,67429.2184268,102.04082204142,153.844718475426,0.281055641937879,5721.29388502004
336728.558790444,7391256.4949141,227,36,São Paulo,170.42,Vila Independência,2464,2534.40622,7668.99793618,1405.86601322,13724.7613334,2217.37293203,32369.5222317,32525.7854415,45.0005746753902,80.5349215667175,0.151391585429124,6800.42161340955
337910.544178372,7388902.22572109,228,36,São Paulo,248.4,Vila Carioca,7140.99993,7486.55565,24089.002419,3588.64817601,17702.1730865,3199.18323932,49921.4127684,48938.1401234,96.9766603019324,71.2647869826892,0.195264601256429,9012.78738489866
336695.360986849,7387257.10060919,229,36,São Paulo,347.69,Moinho Velho,12856.00003,13072.2574,40871.0087763,11520.4909461,22860.9994475,8291.21046464,110100.700068,110570.015852,117.550141724812,65.7510985288619,0.252169263040583,9202.93863066114
337939.288571496,7386554.86344141,230,36,São Paulo,427.24,São João Clímaco,22848.99992,23727.13982,81142.0090775,7927.12910445,18375.3077912,18031.8039302,127916.311893,127462.640265,189.921376925147,43.0093338432731,0.202689643315551,10565.7403469443
336550.524166093,7384505.92723934,231,36,São Paulo,686.91,Anchieta,33464.00002,33464.00002,115172.992629,16079.3709824,33222.5796487,25790.6330369,175780.856006,175983.677632,167.668242752326,48.3652584016829,0.3664631306063,11324.2564021182
334486.67486504,7383410.61515519,232,36,São Paulo,461.23,Parque do Estado,0,0,0,549.337365912,2814.24712608,0,5426.55272924,4452.81660397,0,6.10161335142987,0.0310426770897489,11402.2559985037
334742.242970581,7385633.55806396,233,36,São Paulo,277.69,Água Funda,11733.00016,11733.00016,41116.0177255,7043.49169795,12259.5016469,8450.74503614,75716.7040463,73582.8657033,148.064452178688,44.1481567463719,0.135228973809439,9457.13659863105
334437.054352774,7387388.5567847,234,36,São Paulo,182.75,Jardim da Saúde,5223.00018,5223.00018,17267.9988912,3626.08362898,8507.22088382,5117.89232066,48473.5735763,48495.8537874,94.4897340147743,46.5511402671409,0.0938392753004044,7764.53260142987
334756.341673789,7388868.40060919,235,36,São Paulo,136.96,Vila Gumercindo,6382,6382,19845.0058453,3951.04273216,11651.4004632,7063.67591171,48342.1871969,48303.0593109,144.896362772342,85.0715571203271,0.128521286873009,6719.36158555255
335326.431244649,7387231.36222059,236,36,São Paulo,166.18,Jardim Previdência,5208.00003,5330.82301,17459.0017973,5091.20998302,9105.8903678,4639.09148218,37833.3987055,38261.8374985,105.060788285594,54.7953446130702,0.100442925456943,8373.66635622486
337935.033812217,7390195.54618908,237,36,São Paulo,102.88,Tamanduatei,1629.00018,1678.49182,6014.00199664,633.126202692,8454.54926296,209.681493755,19189.6133804,19339.6220557,58.4564735287714,82.1787447799378,0.0932582786626186,8353.50618502265
339153.047996407,7390953.0317587,238,36,São Paulo,355.1,Orfanato,9180.99991,9666.07815,29269.9874258,8724.5926419,21490.8606157,10569.0940087,91338.5795419,91143.771925,82.4274498051253,60.5205874843706,0.23705588620543,9158.16106111665
340169.807071592,7389300.68665873,239,36,São Paulo,498.51,Vila Zelina,18212.00006,18212.00006,58813.0220118,9256.1249563,15657.8980585,14406.9649299,97136.520156,97044.4036584,117.977617323223,31.4093961174299,0.172715135365978,10749.9982494729
341384.483598582,7390449.8907146,240,36,São Paulo,250.83,Linhas Corrente,8542,8683.13191,28596.0014978,4548.37338465,9600.77122189,7204.61477256,49560.0140225,49919.6243529,114.005507705617,38.2760085392098,0.105901730552292,11429.9939262384
342459.981132619,7390963.98415171,241,36,São Paulo,278.82,Vila Ema,11180.00008,11565.7826,37938.0160692,6676.04525862,8137.1051481,8813.26866667,57170.3468918,56907.9701527,136.066336952873,29.1840798655046,0.089756697347915,12312.0085728593
343172.984885482,7388779.01917917,242,36,São Paulo,451.73,Parque São Lucas,19210.00004,21128.98146,65377.0208578,12935.7170939,12037.4649489,14625.4080051,102115.45921,101805.481715,144.725877975339,26.6474773623625,0.132779788215817,13697.0293629693
345683.461390422,7387853.14519044,243,36,São Paulo,368.48,Parque Sta Madalena,22872.99988,23604.81098,84316.0005635,9538.90362515,11803.4261776,16438.1652485,103390.369251,101571.62432,228.821104438504,32.0327458141554,0.130198213223124,16370.3450990169
344421.311571423,7389905.43028149,244,36,São Paulo,320.56,Jardim Colorado,18065.00002,18369.26028,63655.9781495,13427.3158826,12181.0250035,11168.9089213,95062.7927549,94410.3732426,198.577421230035,37.9992045280135,0.134363333732,14488.3030743833
346227.559534986,7389435.30642102,245,36,São Paulo,347.3,Teotêonio Vilela,22768.00007,24661.06231,85145.0336673,9516.02347867,17139.8398584,15275.2830339,112971.330458,112480.645109,245.162780498992,49.3516840149726,0.189061759773543,16353.3971600666
347662.238523019,7387424.2220591,246,36,São Paulo,329.01,Fazenda da Juta,16169.99991,16445.39009,61967.0061763,11501.2546858,13860.3434767,10253.5491284,95554.1995231,95964.3522235,188.343838109176,42.1274231078083,0.152887130242725,18366.2532527127
348797.682810378,7388556.37751712,247,36,São Paulo,431.87,São Mateus,18880.99987,20552.40688,70596.9964272,11053.0487642,15939.4532944,14763.0651666,115384.384115,115680.052047,163.468165020029,36.907989196749,0.175820842817884,19067.8535011042
347450.946529391,7390218.34257696,248,36,São Paulo,334.15,Cidade IV Centenário,12626.00004,13278.38969,45948.0035172,13389.8793661,15565.3396076,6927.38222576,92251.3010448,91810.4129125,137.507118112225,46.581893184498,0.171694165289616,17336.529987531
348966.083309701,7390345.23122579,249,36,São Paulo,209.46,Rio Claro,4776.00006,4776.00006,17548.0036633,1531.10717186,7255.17122303,2559.50173124,24779.8848591,25352.0525588,83.7773496767879,34.6375022583309,0.0800284862762109,18790.1219370851
350598.354283827,7388421.92924501,250,36,São Paulo,294.88,Cidade Satélite,6752.99999,7083.55979,24379.9999221,9706.81976752,12272.4308242,5389.96767193,57656.7133892,56782.7217613,82.6776991389718,41.618389935567,0.135371589670087,20833.2844598205
328855.994086299,7385715.67845953,251,36,São Paulo,207.24,Joaquim Nabuco,3781.99998,3814.05539,12054.9964775,2707.83861879,17018.0871346,4682.95558417,47629.3044718,47679.8184815,58.1692553440456,82.1177723151901,0.187718760981896,8569.67511543532
329385.882753508,7386465.00051918,252,36,São Paulo,163.14,Vieira de Moraes,6573.00024,6624.15034,19334.9955628,2798.86791925,17046.5996483,8474.64360423,45807.2263882,45687.713762,118.51781024151,104.490619396224,0.188033269522245,7738.91811517135
329761.24147314,7387079.76779784,253,36,São Paulo,139.17,Campo Belo,3329.00012,3329.00012,9479.99828359,959.194856051,18802.6903823,4094.86359162,35564.4030752,35997.3877612,68.1181165739024,135.105916377811,0.207403905842942,7079.8517503358
331018.174000428,7386005.60496539,254,36,São Paulo,178.67,Congonhas,0,0,0,0,3711.59983189,0,3764.25903453,3676.27097182,0,20.7734920909498,0.0409409657026874,8122.09720250158
330376.418307076,7384973.84010398,255,36,São Paulo,198.33,Jardim Aeroporto,5856.99995,6529.36505,18812.0083779,2058.68340086,14020.7416976,6610.40913354,36256.6970466,35937.044765,94.852056561791,70.694003416528,0.154656409895185,9142.61345922961
330674.582374115,7383551.73576991,256,36,São Paulo,325.67,Vila Santa Catarina,17387.9998,17799.84981,57939.0158534,11896.4081978,25293.1388237,13888.5903534,116678.286083,114758.262674,177.907132537231,77.6649332873768,0.278997083736559,10563.5599534359
332043.098282774,7384242.35450612,257,36,São Paulo,288.08,Jabaquara,10379.00004,10646.4382,33221.9929188,5237.62126241,23524.4153681,5353.3113464,83770.9613875,83713.8267939,115.322108160233,81.6593146629408,0.259487101622893,9983.3851123956
333260.676107454,7384604.293661,258,36,São Paulo,340.96,Cidade Vargas,11593.99998,11918.68258,35760.9866113,8411.07732124,25221.9367724,8919.31998573,93042.4914928,94311.773359,104.883231497243,73.9733011860629,0.278211686368236,9886.94852499731
332401.740944913,7382173.31515035,259,36,São Paulo,447.13,Jardim Bom Clima,23872.99995,24319.1351,86822.0039081,12320.7528332,14566.9928242,10462.1879441,136549.221072,137200.872634,194.176199110102,32.5788759962427,0.160681857047929,12082.8456676987
329779.903176133,7382269.14042291,260,36,São Paulo,415.72,Cupecê,16267.00007,16750.90852,56116.0016168,26721.9675387,24146.8387535,13459.6019084,127815.163569,127005.024735,134.985090004811,58.084380721399,0.266352770237076,11871.0344502033
332323.888096692,7380372.5082941,261,36,São Paulo,517.1,Jardim Miriam,32223.00004,32223.00004,119157.027572,12528.1990712,32270.5893102,11734.4034107,134151.624903,134632.274019,230.433238391027,62.4068638758461,0.355962159175344,13855.1475949366
330688.667165012,7379933.68313432,262,36,São Paulo,297.67,Vila Missionária,19278.00002,19608.95419,73133.975154,6857.74268818,6843.30483596,9330.64332322,110836.293271,110205.90883,245.688094715625,22.9895684347096,0.0754853759219526,14181.5711098871
326972.009819355,7381165.06837389,263,36,São Paulo,486.71,Jurubatuba,4978.00014,4978.00014,15904.9955286,5766.05546895,41872.4020705,4519.50263405,83284.769025,83841.7045122,32.6785879242259,86.0315219956442,0.46187537846302,13436.9088954927
328237.171130416,7381972.6256747,264,36,São Paulo,311.95,Vila São Pedro,11862.99994,11975.10187,39124.0126704,6397.32130198,22950.6692117,15560.2368301,84033.7988858,83629.5288892,125.417575478121,73.5716275419138,0.253158369330851,12361.8246926448
329164.970665001,7380202.62146967,265,36,São Paulo,271,Campo Grande,8727.99978,8727.99978,30261.0093421,9968.15177747,14725.8999448,7202.62475374,68293.4759507,69861.1773504,111.66424111476,54.3391141874539,0.162434689052742,13981.591994944
328087.607728514,7379150.50901991,266,36,São Paulo,236.72,Vila Sabará,3352.00009,3352.00009,11063.9964553,1875.62782047,4881.57777331,2647.22869616,20546.0118948,20525.4952303,46.7387481214093,20.6217378054664,0.0538464590053384,15166.6756197141
330313.774270338,7378362.83621185,267,36,São Paulo,549.21,Mar Paulista,15625.00004,16548.23489,58503.9868276,13666.8413528,10949.4602214,7657.36304022,74079.6250778,75642.2115429,106.523892186231,19.9367459103075,0.120778504065996,15753.7074829021
332402.713114765,7376775.97122655,268,36,São Paulo,1264.13,Pedreira,24502.99998,29371.0399,93104.0199998,16926.1043453,9529.40037334,15877.1011177,113957.10011,115236.421181,73.6506688392808,7.53830727325512,0.105114471258455,17436.5439884349
325074.009611111,7381419.94293447,269,36,São Paulo,290.47,Vila Socorro,2558.00006,2558.00006,8091.00114072,6272.86454519,28550.9583292,1839.18895975,59332.9681311,58453.2157145,27.8548598503116,98.2922791654904,0.314932605528062,13828.5573279657
325328.209769701,7378948.02251828,270,36,São Paulo,923.25,Parque Interlagos,8281.00019,8557.67853,28292.9997199,13434.5268809,35645.3068837,7455.87117483,92776.5709948,94470.1455035,30.6450037583536,38.608510028378,0.393187130263502,16042.9610371149
325046.777843801,7375244.45664649,271,36,São Paulo,787.98,Jardim Represa,5697.99995,5773.9674,21105.0006109,14237.7509182,12126.4522849,4165.07568126,56642.0476274,56504.168203,26.7836754878296,15.3892894298079,0.133761366951716,19658.5106873672
327080.782373056,7376917.71985007,272,36,São Paulo,496.51,Rio Bonito,13363.00001,14045.08632,49489.0186067,16708.2664646,22546.0602784,12178.5452551,112551.737364,111543.428401,99.6737600586091,45.4090759066283,0.248695312640604,17544.9425443975
328765.418339131,7375989.77663932,273,36,São Paulo,733.85,SESC Interlagos,15466.99987,16290.21556,56928.0258105,13029.0545766,11764.0904939,12662.8127826,89108.8354827,88361.7220684,77.574471364039,16.0306472629284,0.129764319228567,18213.2969583424
325501.975797134,7372898.71634322,274,36,São Paulo,770.65,Jardim Presidente,20136.99991,22133.05225,74886.9854295,18298.3975913,8957.64318451,15446.8870285,128236.335098,127909.541985,97.1737954058263,11.6234907993382,0.0988076783609478,21810.0566158641
327277.579799681,7372353.07365643,275,36,São Paulo,956.78,Grajaú,45493.99998,45493.99998,174054.001926,39380.1627929,29297.1712682,18506.9058579,242536.680465,244490.129227,181.916430031982,30.620593311106,0.323163740274865,22007.4297490226
329744.746098071,7371611.6098101,276,36,São Paulo,2351.56,Cocaia,61689.99996,61689.99996,236610.095026,64316.5977742,49476.1877721,27190.8121703,375447.540234,369484.317684,100.618353359472,21.0397301247257,0.545749272126085,22517.7298124153
330567.116846541,7365981.66095621,277,36,São Paulo,6069.38,Bororé,3329.99997,3797.97449,13486.0021023,1957.88041434,2880.87920492,2162.70220287,18568.5801488,18701.4157304,2.221973595705,0.474657906560472,0.0317776651752231,28132.9921441644
320572.972948071,7369364.85238147,278,36,São Paulo,3510.64,Jaceguava,1055.00009,1126.87921,4026.99954179,1470.74861802,495.343788919,948.512137878,4504.40242884,4619.84395694,1.14708416180241,0.141097859341602,0.0054639115184045,26688.0479751282
326564.479401408,7361746.49984181,279,36,São Paulo,11653.9,Parelheiros,33433.99995,33433.99995,131040.992378,42119.6040268,28636.8665062,20092.9880663,196250.747337,196490.247118,11.2443896359159,2.45727752136195,0.315880219464758,32613.5690524681
326189.627656832,7351904.71651271,280,36,São Paulo,20871.35,Marsilac,2460.00002,2844.85422,9659.00101077,1643.09789697,8138.60079248,1399.89870735,20008.3230963,19426.064298,0.462787553788806,0.389941273203698,0.0897731951192369,42435.3705645483
325923.412557119,7385199.46972722,281,36,São Paulo,614.62,Granja Julieta,8607.00025,8607.00025,25884.9953986,33544.1645924,83382.07169,9798.20269178,179920.594825,180918.17619,42.1154459643357,135.664429549966,0.919749620621408,10047.8459696774
328022.638885077,7384490.45156266,282,36,São Paulo,451.88,Chácara Flora,3192.99992,3212.86562,10279.9980406,3478.82639826,27354.9128807,4463.52313127,60892.6872419,61396.9926132,22.749398160131,60.5357902113393,0.301739573438458,9952.53341172265
326622.376168812,7383288.83544255,283,36,São Paulo,257.78,Santo Amaro,3071.9999,3126.3897,9073.99917301,26409.4816494,37920.1598239,3226.8116543,136168.945274,135866.813969,35.2005554077508,147.102800154783,0.41827999598765,11518.9786868373
325078.749804352,7383137.81353548,284,36,São Paulo,274.36,Vila Miranda,2182.99998,2239.30776,6854.99958397,8999.12622308,30155.302605,2208.38851083,66154.4999562,66951.3506121,24.9854190988847,109.911439732468,0.332629395846479,12268.348558832
322052.797558378,7383323.11764511,285,36,São Paulo,409.02,Jardim São Luis,20008.99997,20420.82155,71460.9727078,20446.685122,26042.4823782,6488.21887655,119932.696507,119969.0385,174.712661258129,63.6704375781135,0.287262750875759,13740.249726145
322543.539418299,7382007.44794417,286,36,São Paulo,674.67,Centro Empresarial,32100.00005,37958.21896,114284.958951,25375.521388,20759.0896697,15019.0768281,166071.885054,163916.911568,169.39386507626,30.7692496623534,0.228984054499598,14519.4634034866
322860.820787617,7378261.70732205,287,36,São Paulo,1530.14,Guarapiranga,19945.99993,22286.27785,72633.0018056,16605.0151121,19509.1546234,13902.3004789,120994.850818,121115.988334,47.4682067037003,12.7499147943325,0.215196590823834,17622.7498998887
320204.76934898,7374408.68696755,288,36,São Paulo,2012.45,Jardim Capela,20677,21170.17463,79401.0165561,13446.5063223,10466.2923792,10049.126891,103165.642381,102939.931893,39.4549015161122,5.2007713877115,0.115448899865082,22260.1202313359
319210.327213168,7377025.54931511,289,36,São Paulo,805.49,Riviera,10627.00013,12537.91194,40197.9887461,15786.5547318,7717.06300689,4963.85781183,65440.0258234,66624.8501238,49.9050127824057,9.58058201453773,0.0851234039768985,20513.5437864066
318145.154973301,7378612.40462864,290,36,São Paulo,402.35,M' Boi Mirim,21365.00005,23471.79907,80919.9700519,16712.1223187,14452.3093469,6946.8866222,110698.476872,108115.584156,201.118354795327,35.9197448661613,0.159416835891698,19859.4213217282
320421.021028373,7379482.61116468,291,36,São Paulo,464.15,Jardim Angela,21958.0001,26378.5859,80659.0363166,26590.6575192,14016.871088,9807.12198051,131966.871597,131090.908173,173.777951775504,30.1990112851449,0.15461371496522,17800.379391222
320055.657730543,7381817.70490229,292,36,São Paulo,322.96,Capão Redondo,16742.0001,16742.0001,59681.0165091,19368.4516518,13560.5950971,10092.2164824,90586.8782335,91564.8172785,184.793833629861,41.9884663645653,0.149580742516548,16171.351078458
318030.215232629,7380341.8074847,293,36,São Paulo,544.55,Adventista,25777.99992,28178.62079,96116.0266082,18876.9167018,16879.8451977,12093.4659306,120555.250926,121071.510522,176.505420270315,30.9977875267652,0.18619387719764,18618.132082741
317841.518114467,7382045.19115879,294,36,São Paulo,511.81,Parque Fernanda,30178.99989,30821.39221,112605.963379,16762.0422974,18120.1286051,9425.90603243,137176.49969,136921.800216,220.015168478537,35.4040143903011,0.199874878044684,17532.2267856942
325225.682395698,7390246.26469163,295,36,São Paulo,270.76,Morumbi,3232.99975,3232.99975,10490.0015862,2307.47061614,23335.5825089,4560.5683454,47338.1381869,46359.8980366,38.7428039082582,86.1854871801596,0.257404172438119,6587.66035774543
326550.067886293,7390599.02640847,296,36,São Paulo,332.18,Joquei Clube,981.99971,1020.17575,3557.00066373,264.551206877,12017.5990337,1829.15757451,21878.4438424,22111.1109447,10.7080518505931,36.17797288729,0.132560656361713,5331.28217138545
326060.204411543,7388243.03851424,297,36,São Paulo,319.38,Fazenda Morumbi,3745.99987,3940.4122,13353.0017579,1538.2709644,17423.2601739,5292.93164927,34848.4469565,34678.2086587,41.8091356938443,54.5533852273154,0.192188040068264,7396.307518174
324710.691510614,7388482.47357788,298,36,São Paulo,223.51,Real Parque,1289.00003,1309.46233,5299.99850859,4956.99656128,8951.03585562,2339.43486393,25982.3131708,26005.5204957,23.7125788939645,40.0475855917856,0.0987347959281091,8118.5967501317
324754.395892434,7386907.35120819,299,36,São Paulo,331.28,Paraisópolis,12736.99994,12967.36748,48064.0025562,7345.28996752,8750.71030969,6515.99600034,55186.7879537,54731.3005231,145.085735801135,26.414846382788,0.0965250961552982,9253.44115164458
323779.382161211,7385443.15131715,300,36,São Paulo,401.69,Jardim Vitória Régia,6273.99983,6327.86067,19758.9905989,1353.42469105,9200.24640196,8332.52707767,36709.9100511,36671.1623666,49.1896502250492,22.9038472502676,0.101483723854765,11006.5258683034
322481.481730994,7386081.91843299,301,36,São Paulo,302.65,Vila Suzana,7662.99971,7871.63204,25124.9976737,4354.58732844,10091.3114312,8096.33513581,48795.1424583,48737.1471903,83.0166782544193,33.343173405584,0.111312655973884,11390.9525234226
320843.326776636,7384262.34040209,302,36,São Paulo,349.99,Parque Arariba,15831.9999,16402.6441,57432.0149131,9881.97783891,10881.2306521,7824.6057392,80863.0606542,80659.7499808,164.09615964199,31.0901187236778,0.120025894791521,13836.2396774879
318708.046046547,7384135.41300204,303,36,São Paulo,349.19,Jardim Mitsutani,18158.99996,20056.15902,66880.9840889,22038.4856379,10243.214384,7941.86711469,103931.53338,104334.184101,191.531785242705,29.3342145651365,0.112988228196753,15492.0923140026
319993.139740822,7385446.22551688,304,36,São Paulo,269.38,Pirajussara,10623.00006,10813.51543,38796.0086715,27026.9306226,11213.2422469,7162.04905427,80150.7566252,80207.2701565,144.019632754844,41.6261127288589,0.123688163336425,13665.8837483512
321100.149622514,7386423.8200818,305,36,São Paulo,294.12,Jardim Umarizal,13292.00005,13522.33794,48388.9972089,9374.43034456,7913.95010911,8623.56106546,69202.3045163,70194.3130012,164.521274340065,26.9072151132531,0.0872951758446609,12190.097473417
323227.119181182,7387968.17270038,306,36,São Paulo,152.34,Portal do Morumbi,3976.00009,4029.23487,14280.9956915,1225.00190942,5253.15701586,4279.51815034,19863.9969867,19886.3748839,93.7442279867402,34.4831102524616,0.0579451802344865,9566.60715880284
322026.592371645,7388201.06778568,307,36,São Paulo,230.53,Jardim Jussara,5135.00001,5192.19758,16796.003901,5271.37260057,11479.0364349,4043.41680284,36032.3730701,35812.8802762,72.8582132520713,49.7941111130872,0.126620017854087,10380.4708362781
323412.770212891,7389528.80912905,308,36,São Paulo,348.24,Vila Sonia,8980.00007,9241.5793,30083.9977232,7658.69651466,16536.3603136,9271.78794725,74227.965769,74681.7459327,86.3886909120147,47.4855281231335,0.182405052028907,8490.18506295818
321574.325298369,7389775.02664553,309,36,São Paulo,278.36,Jardim Maria do Carmo,7836.99999,8058.18783,28871.0121575,3753.21613021,8347.65443822,7001.3648485,42966.9097525,43124.6775443,103.718250314341,29.9886996630981,0.0920791705820887,9976.84702799284
319155.495806114,7389692.59431305,310,36,São Paulo,480.8,Jardim Cambará,10990.00001,11176.73103,39309.004804,4334.33550721,4383.75788937,7511.03854794,42589.7613373,41799.7926685,81.7574975124792,9.11763288138519,0.0483552348115586,12229.8842524825
316869.714133082,7389280.46207665,311,36,São Paulo,467.27,Jardim João XXIII,11087.00005,11293.30157,40085.0161145,5551.26100882,9930.35991524,4452.80744378,51442.4716943,51717.2150654,85.7855546354356,21.251867047403,0.109537273175852,14516.7699270641
317138.560215799,7390732.17033803,312,36,São Paulo,277.29,Raposo Tavares,4897.0001,5063.628,16821.9927662,4203.68656709,11504.7629255,2807.8519234,32200.0562599,32336.6883707,60.6657029326698,41.4900029770277,0.126903795043712,13839.097972275
321116.04759436,7391859.34314785,313,36,São Paulo,507.46,Rio Pequeno,21123.00002,21782.18132,75170.0260622,15956.7329969,28010.6890439,11502.813906,113949.477477,111863.497726,148.129953222323,55.1978265161786,0.308973141339699,9707.49900415932
319852.09608281,7392443.85251807,314,36,São Paulo,461.15,Jardim Adalgiza,11271.00001,11790.24817,40460.9928181,6332.93637843,8490.53974382,6865.06180859,53247.8221589,52884.3570138,87.7393317100726,18.4116659304348,0.0936552732496569,10835.4244836378
321105.247937455,7394702.01362941,315,36,São Paulo,222.05,Parque Continental,5878.99985,5878.99985,19332.9992917,3487.03208162,10641.2630002,4256.76559072,45182.7715119,44595.5174249,87.0659729416798,47.9228236892592,0.117378921019785,9470.91176406574
321733.05664287,7395462.46265893,316,36,São Paulo,428.65,Jaguaré,6343.99996,6473.04916,22531.0023044,7995.06042343,21339.9667741,2626.9306444,53179.883145,53415.0072333,52.5627022148606,49.7841287159687,0.235391445028174,8927.20355095905
323708.676766784,7393191.50605799,317,36,São Paulo,585.95,Cidade Universitária,0,0,0,36448.2636837,33215.3254632,0,78157.6084144,77233.6499135,0,56.6862794832324,0.366383112993085,6911.1830467902
325470.165116316,7392345.01938978,318,36,São Paulo,205.99,Butantã,2500.00029,2598.2697,7629.00186631,5991.92884772,22720.9567044,2906.41950867,58275.4664045,57754.2991653,37.0357874960435,110.301260762173,0.250624515384086,5386.73718130513
324408.159141151,7391311.46424155,319,36,São Paulo,179.47,Jardim Caxingui,3136.00001,3136.00001,10049.9963504,3291.442891,8932.33277259,3536.37556011,26282.0611022,26258.5089656,55.9981966367638,49.7706177778459,0.0985284907455604,6758.51509012732
322733.443752515,7391220.11455015,320,36,São Paulo,318.8,Jardim Bonfiglioli,10101.9999,10101.9999,31492.0095858,6111.65821012,17310.2221479,10922.8541586,60156.9089205,61127.8599942,98.7829660784191,54.2980619444793,0.190941169135196,8342.7160440289
327691.03921002,7411983.39038643,321,4,Caieiras,2845.89,Melhoramentos,0,0,0,83.8254556442,544.40483691,0,730.173850357,711.360987172,0,0.191295108704131,0.00600508157285906,18097.2617193524
322694.167808134,7414689.4266449,322,4,Caieiras,2666.33,Caieiras,23703.00003,24165.5867,88372.0286336,24758.576251,24136.1218437,10818.4878641,140708.122855,140980.471974,33.14369512911,9.05218853018944,0.266234556890693,22026.3502443234
316928.19679814,7414407.77234503,323,4,Caieiras,4198.73,Santa Inês,0,0,0,0,323.006312489,0,375.420869823,375.420869823,0,0.0769295269019442,0.00356293538105635,24445.4565106629
311245.554261893,7413532.9329133,324,5,Cajamar,4928.45,Cajamar,15475.00005,15475.00005,56333.9932553,13169.057579,30757.7772043,7901.02511656,95314.1282837,94628.7046171,11.4303672057746,6.24086217863629,0.339275018495438,27386.8117798089
307123.426246847,7418005.26559762,325,5,Cajamar,8260.41,Jordanésia,1638.99996,1638.99996,5816.00119116,1920.9844049,1574.0335348,903.895107398,8261.21243846,8255.98131426,0.704081418617236,0.190551502261994,0.0173624463524969,33465.4649914979
315578.403945969,7421729.55356547,326,13,Franco da Rocha,4123.4,Cristais,0,0,0,0,2061.98447659,0,1966.55706888,2341.55572811,0,0.500068990781879,0.0227448107444701,31416.062379222
323808.044399994,7419207.7044797,327,13,Franco da Rocha,6288.86,Franco da Rocha,37551.99999,40955.30729,124546.015306,28251.8958557,24483.4914965,15942.7483486,172788.14333,171499.360194,19.8042276829187,3.89315257399592,0.270066233171969,25985.0388153796
329501.245484868,7422161.10710292,328,13,Franco da Rocha,2952.14,Juqueri,0,0,0,0,0,0,0,0,0,0,0,28066.3543394138
319037.232480647,7425620.29841463,329,12,Francisco Morato,560.09,Sete Voltas,0,0,0,0,0,0,76.7164357775,0,0,0,0,33545.9718131845
322649.028418655,7424403.92908035,330,12,Francisco Morato,2584.6,Francisco Morato,40570.99999,42459.39692,158489.962488,34460.6456329,26271.2358649,13101.4857441,188079.878253,186193.49564,61.3208862059893,10.1645267603885,0.289786026303484,31304.808504828
326843.420084502,7426081.9934175,331,12,Francisco Morato,1746.46,Cascatas,0,0,0,0,0,0,0,0,0,0,0,32182.4256058204
339732.455564927,7419040.12905017,332,21,Mairiporã,4752.15,Mairiporã,20289.99991,22398.01847,74268.0098339,18413.9533461,17249.7288119,12596.9275587,96682.6871325,97145.7547426,15.6282966307671,3.62987885733826,0.190273894723462,26560.3344760439
333365.516508812,7413795.44374609,333,21,Mairiporã,6760.17,Paiva Castro,0,0,0,0,1981.42530463,0,4059.35084319,4919.39879003,0,0.293102881233756,0.0218561992438677,19880.0434667587
334568.695594313,7423702.72557693,334,21,Mairiporã,5676.43,Colinas,0,0,0,0,3233.96665228,0,4095.43908671,4095.43908671,0,0.56971840616021,0.0356724118416638,29858.6733118303
345959.339534513,7422803.76367925,335,21,Mairiporã,14983.49,Pirucaia,0,0,0,369.161797765,2056.05055503,0,3187.83812278,3187.83812278,0,0.137221071661542,0.0226793563608959,32561.7659918626
344280.664980701,7404500.27264461,336,15,Guarulhos,544.34,Guarulhos,17063.00016,17304.09244,55922.0134228,79267.9522506,57897.4064915,15794.5979738,260226.96495,258007.784893,102.733610285483,106.362579438402,0.63863989675741,17209.7243663969
349315.594545201,7403941.22574053,337,15,Guarulhos,687.81,Cumbica,4200.00028,4572.58095,15299.0071877,3418.95289082,55802.169489,1616.820427,71844.192061,75145.1303877,22.2430717606606,81.1302096349283,0.615528292558777,21175.7310038659
346243.644069358,7403575.37202495,338,15,Guarulhos,638.21,Rodovia Presidente Dutra,3954.99985,4071.87852,7373.99988232,1772.82103264,25881.8061529,3373.82696918,36179.1764337,36219.6365272,11.5541904425189,40.5537458718917,0.285490404683499,18317.9391436495
342307.076933267,7401309.33885491,339,15,Guarulhos,873.32,Ponte Grande,10868.00008,11082.14786,36200.9855981,9919.40695236,24043.3868773,11956.4159239,78991.3256521,79395.4338731,41.4521430839784,27.5310159818852,0.26521163975232,13777.0100730654
341481.607626305,7403458.84207214,340,15,Guarulhos,602.03,Vila Galvão,24459.00008,24459.00008,82403.0300083,17202.8228168,30968.2844747,17927.7257908,130200.533964,130062.219031,136.875288620667,51.4397695707855,0.341597028229237,14375.0010323459
